 11 1032.080370 1.935E-29 1.114E+00.04870.235 4784.99800.36-.013100          0 1 0          0 1 0 15  9  7       14  6  8      34423344322971 5 9    31.0   29.0
 11 1032.167780 6.011E-25 1.936E-04.08620.410  888.59860.62-.008640          0 1 0          0 0 0  5  0  5        6  5  2      5552433018846722 8    33.0   39.0
 11 1032.257730 2.388E-28 6.217E-01.06830.333 4224.58740.57-.008023          0 3 0          0 2 0  7  0  7        8  3  6      4442334432287122 7    45.0   51.0
 11 1032.686440 9.480E-25 1.185E-01.06630.318 2327.91260.590.005000          0 0 0          0 0 0 15  5 10       14  2 13      4552433018856718 9    93.0   87.0
 11 1033.116096 9.534E-30 2.456E-02.00750.150 4438.74320.410.000000          0 0 0          0 0 0 21  3 18       21  0 21      44423044323271 5 0   129.0  129.0
 11 1033.143282 1.857E-29 1.433E-02.09020.391 3868.98680.67-.005962          0 3 0          0 2 0  4  1  4        5  4  1      4442334432257122 7    27.0   33.0
 11 1033.287206 2.188E-28 1.604E-06.05860.298 1437.96780.51-.002500          0 0 0          0 0 0 10  9  1       10  2  8      444233443231712210    21.0   21.0
 11 1033.438681 5.318E-30 3.231E-02.06320.298 4260.35110.480.009300          0 2 0          0 2 0 11  5  7       10  0 10      4442334432287122 8    23.0   21.0
 11 1033.749766 4.639E-27 1.642E-01.06700.366 3139.47560.56-.010607          0 2 0          0 1 0  8  2  6        9  5  5      4552434418846722 8    17.0   19.0
 11 1034.985460 2.392E-26 7.844E-05.06830.345 1477.29720.56-.010107          0 1 0          0 0 0  9  0  9        9  5  4      5552433018846722 8    57.0   57.0
 11 1035.076605 8.795E-28 2.753E+00.04490.195 4221.03810.410.016500          0 0 0          0 0 0 18  9  9       17  6 12      34423344323171 511    37.0   35.0
 11 1035.451100 4.680E-26 9.514E-01.05600.332 3360.59890.36-.008892          0 1 0          0 0 0 14  4 11       15  5 10      55524330188467 5 9    87.0   93.0
 11 1035.920227 3.208E-28 4.653E-03.05740.298 3224.54610.51-.010499          0 2 0          0 1 0 10  1 10       10  4  7      5442334432287122 8    63.0   63.0
 11 1036.877250 1.557E-26 1.029E+00.04430.277 3629.09420.28-.011900          0 0 0          0 0 0 16 10  7       15  7  8      4552433018856718 9    99.0   93.0
 11 1037.590999 4.532E-30 1.425E-02.04500.195 4221.03810.410.014008          0 1 0          0 0 0 18  1 17       17  6 12      34423344323171 511    37.0   35.0
 11 1038.053250 3.736E-25 9.403E-04.06690.299 1216.23110.700.003600          0 0 0          0 0 0 10  8  2        9  3  7      5552433018856718 8    21.0   19.0
 11 1038.603770 4.075E-26 6.566E-01.04980.320 3224.54610.51-.015982          0 2 0          0 1 0  9  1  8       10  4  7      5552433018846722 7    57.0   63.0
 11 1038.701491 7.302E-27 1.167E-03.05870.326 2105.86670.390.001251          0 1 0          0 0 0 12  0 12       12  3  9      4552434418846722 9    25.0   25.0
 11 1038.912065 1.375E-27 4.395E-05.03360.265 1774.61540.39-.002100          0 0 0          0 0 0 12  8  4       12  1 11      444233443231712210    25.0   25.0
 11 1039.215434 6.466E-29 9.205E-01.06080.221 4507.52200.380.013700          0 1 0          0 1 0 16  6 10       15  3 13      34423344322971 5 9    33.0   31.0
 11 1039.482710 3.086E-24 4.080E-01.04790.319 2275.37180.39-.021500          0 1 0          0 0 0 11  2  9       12  5  8      555843301884 12229    69.0   75.0
 11 1039.544130 1.122E-24 2.630E-02.07290.396 1631.24520.560.000810          0 1 0          0 0 0  8  3  5        9  6  4      554644301829 12229    17.0   19.0
 11 1039.829012 1.196E-29 2.049E-02.03510.298 3997.50810.48-.007000          0 1 0          0 1 0 11 11  1       10  8  2      3442334432297122 9    23.0   21.0
 11 1039.829230 3.588E-29 2.050E-02.03510.298 3997.50780.48-.007000          0 1 0          0 1 0 11 11  0       10  8  3      3442334432297122 9    69.0   63.0
 11 1040.391247 5.515E-30 1.890E-03.04490.235 3939.83030.360.010700          0 1 0          0 1 0 14  7  8       14  2 13      44423344322971 5 9    87.0   87.0
 11 1040.432034 1.308E-28 7.442E-06.04880.298 1875.46130.48-.004762          0 1 0          0 0 0 11  1 11       10  6  4      544233443231712210    23.0   21.0
 11 1040.813067 2.845E-29 2.210E+00.04510.208 5094.08300.410.019300          0 1 0          0 1 0 17  7 10       16  4 13      44423344322971 5 9   105.0   99.0
 11 1041.109769 3.265E-29 5.714E-05.03680.265 2613.10400.24-.007405          0 1 0          0 0 0 13  2 12       12  7  5      544233443231712211    27.0   25.0
 11 1041.799749 5.244E-27 1.024E+00.04130.240 3624.17920.35-.006600          0 0 0          0 0 0 16 10  6       15  7  9      4552434418856718 9    33.0   31.0
 11 1042.188260 2.416E-26 1.016E+00.05970.345 3441.03880.480.000634          0 2 0          0 1 0 10  2  9       11  3  8      5552433018846722 8    63.0   69.0
 11 1042.525150 2.287E-24 7.768E-02.05290.245 2042.30980.640.016030          0 0 0          0 0 0 14  6  9       13  1 12      555743301867 118 6    87.0   81.0
 11 1042.768152 2.035E-29 2.848E-03.01740.195 3567.25240.410.000800          0 0 0          0 0 0 17  8 10       17  3 15      34423344323171 511    35.0   35.0
 11 1043.051882 5.931E-29 1.102E+00.03040.235 4774.04300.36-.005100          0 1 0          0 1 0 15  9  6       14  6  9      44423344322971 5 9    93.0   87.0
 11 1043.163108 1.205E-29 2.688E+00.02630.208 5310.23780.410.012200          0 1 0          0 1 0 17  8  9       16  5 12      44423344322971 5 9   105.0   99.0
 11 1044.290340 4.196E-26 2.799E-01.04550.211 3127.86110.57-.005300          0 0 0          0 0 0 14 11  4       13  8  5      4552433018856718 9    87.0   81.0
 11 1044.349250 1.408E-26 2.817E-01.04540.210 3127.80150.58-.005200          0 0 0          0 0 0 14 11  3       13  8  6      4552433018856718 9    29.0   27.0
 11 1045.606828 1.438E-29 1.592E+00.05230.221 5152.96240.38-.012600          0 1 0          0 1 0 16  9  8       15  6  9      44423344322971 5 9    99.0   93.0
 11 1045.636012 2.868E-27 9.271E-03.07190.327 2552.87960.62-.007196          0 2 0          0 1 0  5  2  4        6  5  1      5552434418846722 8    11.0   13.0
 11 1046.270345 7.714E-30 5.983E-04.05400.250 3391.12770.240.009200          0 1 0          0 1 0 13  6  8       13  1 13      3442334432297122 8    27.0   27.0
 11 1046.401571 2.818E-29 2.182E+00.01560.183 4865.22460.410.000000          0 1 0          0 0 0 17  6 12       18  7 11      34423044323271 5 0    35.0   37.0
 11 1047.172584 2.817E-29 7.728E-05.08030.371 2552.87960.62-.007696          0 2 0          0 1 0  6  0  6        6  5  1      5442334432287122 8    13.0   13.0
 11 1047.855490 1.747E-26 8.242E-02.07380.402 2919.63230.57-.005512          0 2 0          0 1 0  7  2  5        8  5  4      5552433018846722 8    45.0   51.0
 11 1048.268083 4.045E-30 7.917E-05.02280.250 3347.78200.36-.005908          0 1 0          0 0 0 14  4 11       13  9  4      344233443231712211    87.0   81.0
 11 1049.314310 3.780E-24 9.024E-03.08900.403 1131.77550.570.003600          0 1 0          0 0 0  7  1  7        8  4  4      556644301874 12229    15.0   17.0
 11 1049.756795 8.404E-28 6.604E-06.04800.281 1690.66360.48-.000400          0 0 0          0 0 0 11  9  2       11  2  9      444233443230712210    69.0   69.0
 11 1050.163990 5.043E-25 1.062E-01.05670.276 2414.72190.550.014700          0 0 0          0 0 0 14  8  7       13  3 10      5552433018856718 9    87.0   81.0
 11 1051.263830 4.115E-24 1.281E-02.07760.359 1411.61130.57-.002440          0 1 0          0 0 0  7  3  4        8  6  3      555643301884 12229    45.0   51.0
 11 1051.346656 1.258E-27 9.607E-02.05180.265 3386.05130.240.013600          0 1 0          0 1 0 13  6  8       12  1 11      3442334432297122 8    27.0   25.0
 11 1051.961344 5.242E-30 1.786E+01.00750.141 5928.35890.410.000000          0 0 0          0 0 0 23  5 18       22  4 19      34423044323271 5 0   141.0  135.0
 11 1052.056507 3.740E-29 2.805E-01.03310.265 4329.49510.24-.007200          0 1 0          0 1 0 13 10  4       12  7  5      3442334432297122 9    27.0   25.0
 11 1052.231223 1.122E-28 2.804E-01.03260.265 4329.31880.24-.006800          0 1 0          0 1 0 13 10  3       12  7  6      3442334432297122 9    81.0   75.0
 11 1052.628815 1.282E-27 1.806E-03.06630.315 2512.37520.510.006300          0 1 0          0 1 0 10  6  4        9  1  9      5442334432287122 8    21.0   19.0
 11 1053.179909 2.945E-27 1.306E+00.05880.313 3812.04490.590.018700          0 0 0          0 0 0 18  7 11       17  4 14      3552434418856718 9    37.0   35.0
 11 1053.368160 4.397E-26 3.794E-01.05410.326 2841.43040.56-.008648          0 2 0          0 1 0  8  0  8        9  3  7      5552433018846722 8    17.0   19.0
 11 1053.500645 3.507E-29 2.735E-01.08070.352 4186.56880.61-.009004          0 3 0          0 2 0  6  1  5        7  4  4      4442334432287122 8    13.0   15.0
 11 1053.590830 4.022E-30 3.958E-03.01620.183 4201.85550.41-.004700          0 0 0          0 0 0 18  9 10       18  4 15      44423344323171 511   111.0  111.0
 11 1053.679149 4.702E-28 1.196E-03.01630.208 2952.39180.38-.003600          0 0 0          0 0 0 16  7 10       16  2 15      44423344323171 511    99.0   99.0
 11 1053.875265 1.210E-27 1.532E+00.03570.208 4016.13280.41-.008600          0 0 0          0 0 0 17 10  8       16  7  9      34423344323171 511    35.0   33.0
 11 1054.638862 5.970E-30 3.116E+00.00760.172 5492.07960.410.000000          0 1 0          0 0 0 18  7 12       19  8 11      44423044323271 5 0   111.0  117.0
 11 1055.260246 1.999E-27 2.297E-05.01710.265 1557.84360.39-.000500          0 0 0          0 0 0 12  7  5       12  0 12      444233443230712210    25.0   25.0
 11 1055.287571 5.406E-27 7.467E-02.04520.173 3032.68990.70-.005600          0 0 0          0 0 0 13 12  2       12  9  3      3552434418856718 9    27.0   25.0
 11 1055.291390 1.618E-26 7.450E-02.04520.173 3032.68970.70-.005600          0 0 0          0 0 0 13 12  1       12  9  4      4552433018856718 9    81.0   75.0
 11 1055.517710 3.522E-24 4.931E-03.06900.309 1216.19450.61-.000700          0 1 0          0 0 0  6  3  4        7  6  1      556644301874 12229    39.0   45.0
 11 1055.713247 5.718E-28 1.173E-01.04300.265 3587.66550.240.015500          0 1 0          0 1 0 13  7  7       12  2 10      3442334432297122 9    27.0   25.0
 11 1056.696890 1.694E-26 1.224E-04.05930.305 1631.38310.56-.013774          0 1 0          0 0 0  9  1  8        9  6  3      5552433018846722 8    57.0   57.0
 11 1056.738194 2.446E-29 1.411E-04.05370.235 2880.83250.360.004308          0 1 0          0 0 0 15  1 15       14  4 10      54423344323171 511    31.0   29.0
 11 1056.801165 4.530E-29 1.183E+01.00750.150 5163.08540.410.000000          0 0 0          0 0 0 22  4 18       21  3 19      34423044323271 5 0    45.0   43.0
 11 1056.968931 1.845E-29 1.261E-04.02960.250 3127.86110.36-.005494          0 1 0          0 0 0 14  3 12       13  8  5      444233443231712211    87.0   81.0
 11 1057.457890 1.357E-28 1.183E+01.00750.150 5163.07570.410.000000          0 0 0          0 0 0 22  5 18       21  2 19      44423044323271 5 0   135.0  129.0
 11 1057.532637 9.327E-29 3.172E+00.06080.235 4638.34860.36-.011592          0 2 0          0 1 0 13  4 10       14  5  9      34423344322971 5 9    27.0   29.0
 11 1058.630700 1.573E-24 6.964E-01.05340.318 2533.79170.24-.000500          0 1 0          0 0 0 12  3 10       13  4  9      555643301874 12229    75.0   81.0
 11 1058.912214 6.078E-28 3.762E-03.05370.235 2880.83250.360.004308          0 1 0          0 0 0 14  1 13       14  4 10      54423344323171 511    29.0   29.0
 11 1059.222577 5.930E-27 1.720E+01.04120.183 4432.85690.310.017600          0 0 0          0 0 0 19  8 11       18  5 14      4552434418857118 9   117.0  111.0
 11 1059.546990 2.199E-27 5.237E+00.02500.161 4412.31200.360.000000          0 0 0          0 0 0 21  3 18       20  2 19      4552404418857118 0   129.0  123.0
