 21 2103.145392 1.339E-30 6.886E-03.06630.071 4153.97360.71-.002439       1 2 2 11       0 1 1 11                    R 54e     4377741827 5 4 5 7   111.0  109.0
 21 2103.150463 5.858E-25 2.834E-02.07980.107 1449.05090.69-.001847       2 1 1 01       1 0 0 01                    P 12e     5377741827 5 4 5 7    23.0   25.0
 21 2103.177883 4.472E-26 3.365E-03.08710.116 1346.88130.76-.001608       1 3 3 01       0 2 2 01                    P  5f     4377741827 5 4 5 7     9.0   11.0
 21 2103.178801 1.940E-26 3.587E-02.06840.086 2424.57180.76-.003813       3 0 0 02       1 1 1 02                    P 35e     4377641827 5 4 5 7    69.0   71.0
 21 2103.207180 5.415E-28 3.858E-01.06710.075 3715.30740.73-.002341       3 1 1 01       2 0 0 01                    P 48e     3377641927 5 4 5 7    95.0   97.0
 21 2103.216345 1.070E-30 9.625E-03.06660.072 4261.45070.72-.002417       3 2 2 03       2 1 1 03                    R 52f     3377741927 5 4 5 7   107.0  105.0
 21 2103.323286 1.105E-29 8.687E-03.08530.114 3355.78470.74-.001387       3 2 2 02       2 1 1 02                    R  6f     3377741927 5 4 5 7    15.0   13.0
 21 2103.373896 6.064E-30 9.620E-02.08210.109 4043.14210.71-.004307       2 2 2 13       2 2 2 02                    R  9f     4377841827 5 4 5 7    21.0   19.0
 21 2103.376394 2.486E-30 2.233E-02.06830.085 4176.69190.76-.003817       2 1 1 11       0 2 2 11                    P 36f     4377641827 5 4 5 7    71.0   73.0
 21 2103.381029 1.460E-27 8.136E-02.06950.093 3078.56790.74-.005804       1 2 2 12       1 2 2 01                    P 28e     4377641827 5 4 5 7    55.0   57.0
 21 2103.411832 3.265E-26 4.680E-02.07150.098 2274.83980.71-.002170       2 2 2 01       1 1 1 01                    P 22f     4377641827 5 4 5 7    43.0   45.0
 21 2103.414710 7.241E-28 7.048E-02.06310.066 3389.88230.66-.004445       2 1 1 01       0 2 2 01                    P 72e     4377641827 5 4 5 7   143.0  145.0
 21 2103.437928 1.732E-27 1.064E-01.06840.087 3139.28030.76-.002290       1 5 5 01       0 4 4 01                    P 34e     3377641827 5 4 5 7    67.0   69.0
 21 2103.440626 5.543E-29 1.566E-01.06890.089 3914.20290.76-.005858       2 1 1 12       2 1 1 01                    P 32f     4377641827 5 4 5 7    63.0   65.0
 21 2103.455081 3.780E-30 1.855E-01.07170.098 4422.91650.72-.005584       3 0 0 12       3 0 0 01                    P 22e     4377641827 5 4 5 7    43.0   45.0
 21 2103.455148 9.341E-30 2.714E-04.06950.094 2944.54960.74-.002230       3 1 1 02       2 0 0 02                    R 26e     3377641827 5 4 5 7    55.0   53.0
 21 2103.471387 8.426E-30 3.694E-01.06670.072 4579.41700.72-.002364       3 2 2 01       2 1 1 01                    P 52f     3377741927 5 4 5 7   103.0  105.0
 21 2103.482311 2.850E-30 7.262E-02.06350.067 4529.43950.67-.004392       3 1 1 02       1 2 2 02                    P 70e     3377641927 5 4 5 7   139.0  141.0
 21 2103.484599 1.311E-27 1.231E-01.06840.087 3226.46480.76-.002290       2 3 3 01       1 2 2 01                    P 34e     3377641927 5 4 5 7    67.0   69.0
 21 2103.491690 2.803E-30 9.476E-02.07500.102 4303.86230.69-.005221       2 2 2 12       2 2 2 01                    R 16e     4377641827 5 4 5 7    35.0   33.0
